latitude,longitude,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,gemeindeteil_name,gemeindeteil_schluessel,strasse_name,strasse_schluessel,hausnummer,hausnummer_zusatz,postleitzahl,art,bezeichnung,traeger_bezeichnung,traeger_art,konzept,plaetze,barrierefrei,betreuungszeiten,telefon_festnetz,telefon_mobil,email,website
54.1509085714455,12.079674328064,7c48632e-400d-44a6-bf6f-fa9e7f4f1300,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Groß Klein,"0009",Taklerring,"08880",44,,"18109",Hort,Hort Groß und Klein (AWO),AWO-Sozialdienst Rostock gGmbH,freie Wohlfahrtspflege,,270,,Mo-Fr 06:00-18:00,+49 381 85799420,,hortgrossundklein@awo-rostock.de,
54.0989836909207,12.0661478182935,cb0e6f1d-6448-405c-b72c-04afecaab808,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Reutershagen,"0013",Etkar-André-Str.,"02270",53,,"18069",Kindergarten,Krötenwiese,Krötenwiese gGmbH,kommerziell,,44,,Mo-Fr 06:30-17:00,+49 381 83553,,kindergarten@kroetenwiese.de,
54.0989836909207,12.0661478182935,027eb34b-5a31-4b00-9490-588aa7e18c7e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Reutershagen,"0013",Etkar-André-Str.,"02270",53,,"18069",Kinderkrippe,Krötenwiese,Krötenwiese gGmbH,kommerziell,,15,,Mo-Fr 06:30-17:00,+49 381 83553,,kindergarten@kroetenwiese.de,
54.0846901388617,12.1217916275985,81cba4cf-ada5-49ae-aa81-54d2dd7447a7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Feldstr.,"02360",54,,"18057",Kindergarten,Lindenpark,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,184,,Mo-Fr 06:00-18:00,+49 381 242796570,,kita-lindenpark@drk-rostock.de,
54.1256106858712,12.060604915116,72c38a7b-e6ca-4e6a-b86c-bfe7b1e8103c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Evershagen,"0011",Martin-Andersen-Nexö-Ring,"06810",8,,"18106",Hort,Martin-Andersen-Nexö-Ring,Integral gGmbH,kommerziell,,58,,Mo-Fr 06:00-17:30,+49 381 712030,,nexoe@kita-integral.de,
54.1256106858712,12.060604915116,793cca19-fd44-4d40-bff6-9303977f856a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Evershagen,"0011",Martin-Andersen-Nexö-Ring,"06810",8,,"18106",Kindergarten,Martin-Andersen-Nexö-Ring,Integral gGmbH,kommerziell,,140,,Mo-Fr 06:00-17:30,+49 381 712030,,nexoe@kita-integral.de,
54.1256106858712,12.060604915116,2a9ed85d-7aa6-4c29-948a-3e7c6cc07c6f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Evershagen,"0011",Martin-Andersen-Nexö-Ring,"06810",8,,"18106",Kinderkrippe,Martin-Andersen-Nexö-Ring,Integral gGmbH,kommerziell,,66,,Mo-Fr 06:00-17:30,+49 381 712030,,nexoe@kita-integral.de,
54.0904616031428,12.12185461605,1595a5b6-b5f0-418c-824b-0beedb5c49c1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Patriotischer Weg,"07520",23,a,"18057",Kindergarten,Kinderwelt,Kalis Kinderwelten GmbH,kommerziell,,129,,Mo-Fr 06:00-18:30,+49 381 4934976,,ines.kriegisch@kita-rostock.de,
54.0904616031428,12.12185461605,93ba2b36-50ef-4170-b5c6-4203587685ee,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Patriotischer Weg,"07520",23,a,"18057",Kinderkrippe,Kinderwelt,Kalis Kinderwelten GmbH,kommerziell,,82,,Mo-Fr 06:00-18:30,+49 381 4934976,,ines.kriegisch@kita-rostock.de,
54.1230842172545,12.0534463190159,3faaa443-01b8-43d1-a717-6742b414a8a2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Evershagen,"0011",Maxim-Gorki-Str.,"06940",28,,"18106",Kindergarten,Maxim-Gorki-Straße,Integral gGmbH,kommerziell,,154,,Mo-Fr 06:00-17:30,+49 381 7620320,,gorki@kita-integral.de,
54.1165738824261,12.0523779116251,fa6cccb6-7181-4948-829f-fa4c971bca64,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Evershagen,"0011",Maxim-Gorki-Str.,"06940",67,,"18106",Hort,Ostseegörn - Hort,Institut Lernen und Leben e.V.,gewerblich-privat,,230,,Mo-Fr 06:00-18:00,+49 381 77886162,,hortdeostseegoern@ill-ev.de,
54.0838507958078,12.1353401829974,1de242e3-494c-4337-a8e5-4d99994f34e4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Augustenstr.,"00970",23,,"18055",Kinderkrippe,Augustenstraße,Integral gGmbH,kommerziell,,80,,Mo-Fr 06:00-17:30,+49 381 1285610,,augusten@kita-integral.de,
54.0838507958078,12.1353401829974,c42974c4-07f8-41b1-a2ee-eec135de6ee9,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Augustenstr.,"00970",23,,"18055",Hort,Augustenstraße,Integral gGmbH,kommerziell,,80,,Mo-Fr 06:00-17:30,+49 381 1285610,,augusten@kita-integral.de,
54.0838507958078,12.1353401829974,cca8432a-c79d-4971-9326-b6174a064098,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Augustenstr.,"00970",23,,"18055",Kindergarten,Augustenstraße,Integral gGmbH,kommerziell,,180,,Mo-Fr 06:00-17:30,+49 381 1285610,,augusten@kita-integral.de,
54.1436010144615,12.0449692254674,24b4386c-b05e-4e75-8da9-20ea9a97535c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lütten Klein,"0010",Usedomer Str.,"09190",50,,"18107",Kindergarten,Lütt Kinnerhus,VS Kinder- und Jugendhilfe Region Rostock gGmbH,freie Wohlfahrtspflege,,150,,,,,,
54.1436010144615,12.0449692254674,773eea4d-5e77-42a7-b6c2-a6d284e09440,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lütten Klein,"0010",Usedomer Str.,"09190",50,,"18107",Kinderkrippe,Lütt Kinnerhus,VS Kinder- und Jugendhilfe Region Rostock gGmbH,freie Wohlfahrtspflege,,66,,,,,,
54.0737459728214,12.1119236745739,59fe97d7-9c90-460f-a23a-3ea6e9196333,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Südstadt,"0017",Brahestr.,"01600",6,a,"18059",Hort,Rappelkiste,AWO-Sozialdienst Rostock gGmbH,freie Wohlfahrtspflege,,250,,Mo-Fr 06:00-18:00,+49 381 441810,,kitasued@awo-rostock.de,
54.074811106251,12.1284490205122,b042d964-3446-4118-9771-8bb7f7e4e644,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Südstadt,"0017",Erich-Schlesinger-Str.,"02030",37,b,"18059",Kindergarten,Zauberflöte,Institut Lernen und Leben e.V.,gewerblich-privat,,48,,Mo-Fr 06:00-18:00,+49 381 44039823,,kitadiezauberfloete@ill-ev.de,
54.1198361961627,12.0561060122278,a6ad9f11-8cd6-40d8-ad91-2af52d73d85f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Evershagen,"0011",Anton-Makarenko-Str.,"00750",1,,"18106",Kindergarten,Jona,Diakonie Rostocker Stadtmission e.V.,kirchlich,,150,,Mo-Fr 06:00-17:00,+49 381 7698228,,jona-leitung@rostocker-stadtmission.de,
54.1369341671855,12.0466502115148,b8e34814-b9d7-4c90-a141-153c0e97fbd0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lütten Klein,"0010",Gedser Str.,"02770",8,,"18107",Kindergarten,Lütt Birkenkinner,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,177,,Mo-Fr 06:00-18:00,+49 381 242796470,,b.bluemchen@drk-rostock.de,
54.1369341671855,12.0466502115148,b4c6e1b4-08fd-48ac-ac7f-948a87e42612,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lütten Klein,"0010",Gedser Str.,"02770",8,,"18107",Hort,Lütt Birkenkinner,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,154,,Mo-Fr 06:00-18:00,+49 381 242796470,,b.bluemchen@drk-rostock.de,
54.1369341671855,12.0466502115148,89513f8c-2cad-41fa-a46b-63c413027485,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lütten Klein,"0010",Gedser Str.,"02770",8,,"18107",Kinderkrippe,Lütt Birkenkinner,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,60,,Mo-Fr 06:00-18:00,+49 381 242796470,,b.bluemchen@drk-rostock.de,
54.0690293931426,12.1131309054482,340186cb-1f7c-4717-806a-999dd7300645,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Südstadt,"0017",Pawlowstr.,"07550",15,a,"18059",Kinderkrippe,Gänseblümchen,Kinderfördertagesstätte Gänseblümchen,kommerziell,,36,,,+49 381 46219391,,witt-gaensebluemchen@gmx.de,
54.0690293931426,12.1131309054482,f5650c9a-e4e5-44c9-aa1b-94017d44aef2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Südstadt,"0017",Pawlowstr.,"07550",15,a,"18059",Kindergarten,Gänseblümchen,Kinderfördertagesstätte Gänseblümchen,kommerziell,,88,,,+49 381 46219391,,witt-gaensebluemchen@gmx.de,
54.1060293423583,12.1634557585809,ead3df76-02de-42b3-b462-07aaa4080948,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dierkow-Neu,"0021",Lorenzstr.,"03530",66,,"18146",Kindergarten,Wildblume,Arbeiter-Samariter-Bund Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,132,,Mo-Fr 06:00-18:00,+49 381 681290,,kita-wildblume@asb-kjh.de,
54.1060293423583,12.1634557585809,c88824e2-bc76-49bb-a727-e4f08edda50b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dierkow-Neu,"0021",Lorenzstr.,"03530",66,,"18146",Kinderkrippe,Wildblume,Arbeiter-Samariter-Bund Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,72,,Mo-Fr 06:00-18:00,+49 381 681290,,kita-wildblume@asb-kjh.de,
54.1060293423583,12.1634557585809,c5f487cc-c0b2-47e4-afe5-92e5a02f1212,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dierkow-Neu,"0021",Lorenzstr.,"03530",66,,"18146",Hort,Wildblume,Arbeiter-Samariter-Bund Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,44,,Mo-Fr 06:00-18:00,+49 381 681290,,kita-wildblume@asb-kjh.de,
54.0870604050751,12.1422015378324,60cc3f8e-776b-4849-acb5-5ede2919888a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Beginenberg,"01160",10,,"18055",Kinderkrippe,Marie Bloch,VS Kinder- und Jugendhilfe Region Rostock gGmbH,freie Wohlfahrtspflege,,30,,Mo-Fr 06:30-17:30,+49 381 4922088,,marie.bloch@volkssolidaritaet.de,
54.0870604050751,12.1422015378324,835664ed-3ad3-448e-8a9e-f27edf1c6d42,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Beginenberg,"01160",10,,"18055",Kindergarten,Marie Bloch,VS Kinder- und Jugendhilfe Region Rostock gGmbH,freie Wohlfahrtspflege,,70,,Mo-Fr 06:30-17:30,+49 381 4922088,,marie.bloch@volkssolidaritaet.de,
54.0857502754129,12.1225089193487,4192e855-7947-40dd-8fea-981d73fe5b59,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Feldstr.,"02360",58,,"18057",Kinderkrippe,Muschelkorb,Diakonie Rostocker Stadtmission e.V.,kirchlich,,38,,Mo-Fr 06:30-17:00,+49 381 496527150,,muschelkorb-leitung@rostocker-stadtmission.de,
54.0857502754129,12.1225089193487,c719690f-da0d-4495-8016-584e92c7609a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Feldstr.,"02360",58,,"18057",Kindergarten,Muschelkorb,Diakonie Rostocker Stadtmission e.V.,kirchlich,,72,,Mo-Fr 06:30-17:00,+49 381 496527150,,muschelkorb-leitung@rostocker-stadtmission.de,
54.1096774218817,12.1602314650403,53d8a6ca-0200-415b-8a49-82c4d61d50e0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dierkow-West,"0023",Hinrichsdorfer Str.,"03600",6,,"18146",Kinderkrippe,Klaukschieter (ASB-KV),Arbeiter-Samariter-Bund Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,30,,,,,,
54.0823124933803,12.1042038410129,aa063f53-72d6-40e5-ac68-06045273fa96,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hansaviertel,"0014",Ernst-Heydemann-Str.,"02220",13,,"18057",Kinderkrippe,Kleine Naturforscher,Institut Lernen und Leben e.V.,gewerblich-privat,,26,,,+49 381 25289931,,kitakleinenaturforscher@ill-ev.de,
54.0823124933803,12.1042038410129,98bdc31c-629d-4c05-839a-673c7d3886ea,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hansaviertel,"0014",Ernst-Heydemann-Str.,"02220",13,,"18057",Kindergarten,Kleine Naturforscher,Institut Lernen und Leben e.V.,gewerblich-privat,,55,,,+49 381 25289931,,kitakleinenaturforscher@ill-ev.de,
54.114526982534,12.1554882570923,90e4aa99-1841-413c-8469-a0aaf2d5a2c3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Toitenwinkel,"0024",Martin-Luther-King-Allee,"06820",1,,"18147",Kindergarten,Lebensbaum,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,97,,Mo-Fr 06:00-18:00,+49 381 242796600,,kita-lebensbaum@drk-rostock.de,
54.114526982534,12.1554882570923,85e3d076-67e9-494e-b6a7-4a344ab58974,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Toitenwinkel,"0024",Martin-Luther-King-Allee,"06820",1,,"18147",Kinderkrippe,Lebensbaum,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,54,,Mo-Fr 06:00-18:00,+49 381 242796600,,kita-lebensbaum@drk-rostock.de,
54.1071578788259,12.1153600040781,18f839b1-d765-4cd8-a706-6a53c7dfe52b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gehlsdorf,"0025",Pressentinstr.,"07720",56,b,"18147",Hort,Kindervilla Cords,Kindervilla Cords e.V.,gewerblich-privat,,265,,Mo-Fr 06:30-17:00,+49 381 680964,,info@kindervilla-cords.de,
54.1071578788259,12.1153600040781,80563408-4162-4278-b0dc-36a8d12f01b2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gehlsdorf,"0025",Pressentinstr.,"07720",56,b,"18147",Kindergarten,Kindervilla Cords,Kindervilla Cords e.V.,gewerblich-privat,,73,,Mo-Fr 06:30-17:00,+49 381 680964,,info@kindervilla-cords.de,
54.1071578788259,12.1153600040781,96816018-71bc-44a3-8d40-7fb0368a08ad,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gehlsdorf,"0025",Pressentinstr.,"07720",56,b,"18147",Kinderkrippe,Kindervilla Cords,Kindervilla Cords e.V.,gewerblich-privat,,34,,Mo-Fr 06:30-17:00,+49 381 680964,,info@kindervilla-cords.de,
54.0798219807735,12.1022824687153,388ea57a-b3b4-401c-827a-25d91642fecc,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hansaviertel,"0014",Thierfelderstr.,"08920",1,,"18059",Kinderkrippe,Spurensucher,VS Kinder- und Jugendhilfe Region Rostock gGmbH,freie Wohlfahrtspflege,,36,,Mo-Fr 06:00-17:00,+49 381 4925563,,spurensucher@volkssolidaritaet.de,
54.0798219807735,12.1022824687153,60b66dfe-5b6e-4398-a737-9231b3523d87,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hansaviertel,"0014",Thierfelderstr.,"08920",1,,"18059",Kindergarten,Spurensucher,VS Kinder- und Jugendhilfe Region Rostock gGmbH,freie Wohlfahrtspflege,,75,,Mo-Fr 06:00-17:00,+49 381 4925563,,spurensucher@volkssolidaritaet.de,
54.0604819025949,12.1126698384994,b3df3027-8966-445f-8ef4-3567377a57cd,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Biestow,"0018",Weidengrund,"10730",64,,"18059",Kindergarten,De Südergören,VS Kinder- und Jugendhilfe Region Rostock gGmbH,freie Wohlfahrtspflege,,75,,,,,,
54.0604819025949,12.1126698384994,aa3507b6-7e65-422e-8af7-dacd898654a1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Biestow,"0018",Weidengrund,"10730",64,,"18059",Kinderkrippe,De Südergören,VS Kinder- und Jugendhilfe Region Rostock gGmbH,freie Wohlfahrtspflege,,36,,,,,,
54.0917935024768,12.136995474326,57639196-4509-404f-8f40-74d7f2a7a7ed,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Lagerstr.,"06430",17,,"18055",Kinderkrippe,Schatzkiste,Diakonie Rostocker Stadtmission e.V.,kirchlich,,48,,,+49 381 461360,,info@rostocker-stadtmission.de,
54.0862947721808,12.0977709216019,48af9b25-68da-405d-81f4-6d1220b879b1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hansaviertel,"0014",Kopernikusstr.,"06170",16,a,"18057",Kindergarten,Butzemannhaus,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,154,,Mo-Fr 06:00-18:00,+49 381 242796440,,butzemannhaus@drk-rostock.de,
54.101861275578,12.1764366051423,d340789a-e3fb-470b-be08-28dc568e9dca,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dierkow-Neu,"0021",Berringerstr.,"04130",33,,"18146",Kindergarten,Steppkeland,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,126,,Mo-Fr 06:00-18:00,+49 381 242796490,,steppkeland@drk-rostock.de,
54.1485866387466,12.0784812528759,5c4fe754-d062-43ec-9579-1f0222bdefb7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Groß Klein,"0009",Gerüstbauerring,"02890",40,,"18109",Kindergarten,Naturwerkstatt,VS Kinder- und Jugendhilfe Region Rostock gGmbH,freie Wohlfahrtspflege,,154,,,,,kita.naturwerkstatt@vs-hro.de,
54.1485866387466,12.0784812528759,f9492c8d-257d-40e9-9ece-d3e32ee08e09,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Groß Klein,"0009",Gerüstbauerring,"02890",40,,"18109",Kinderkrippe,Naturwerkstatt,VS Kinder- und Jugendhilfe Region Rostock gGmbH,freie Wohlfahrtspflege,,60,,,,,kita.naturwerkstatt@vs-hro.de,
54.1330154974114,12.0697492118631,e74361cc-9a2e-4ef5-9115-e61e10058d14,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schmarl,"0012",Stephan-Jantzen-Ring,"08730",5,,"18106",Hort,Hort Warnowschipper,VS Kinder- und Jugendhilfe Region Rostock gGmbH,freie Wohlfahrtspflege,,176,,,+49 381 80174722,,anmeldungen-hort-schmarl@vs-hro.de,
54.1154652945039,12.1414860182859,2eeac360-84af-468f-9abf-c5b933ff2afe,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Toitenwinkel,"0024",Pablo-Picasso-Str.,"07450",43,,"18147",Hort,Hort De Veermaster,VS Kinder- und Jugendhilfe Region Rostock gGmbH,freie Wohlfahrtspflege,,286,,,,,,
54.0979463079674,12.0661690464553,4eac1ff6-344f-4a26-94f6-413869b9e324,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Reutershagen,"0013",Etkar-André-Str.,"02270",52,,"18069",Kinderkrippe,Flotte Waldkäfer,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,30,,Mo-Fr 06:00-18:00,+49 381 242796420,,kita-reutershagen@drk-rostock.de,
54.0979463079674,12.0661690464553,4fac7dcb-041a-4685-8bb8-10f136cdcde0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Reutershagen,"0013",Etkar-André-Str.,"02270",52,,"18069",Kindergarten,Flotte Waldkäfer,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,56,,Mo-Fr 06:00-18:00,+49 381 242796420,,kita-reutershagen@drk-rostock.de,
54.0979463079674,12.0661690464553,cf5a0932-bf02-4f22-95a2-d2744e6a3c66,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Reutershagen,"0013",Etkar-André-Str.,"02270",52,,"18069",Hort,Flotte Waldkäfer,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,176,,Mo-Fr 06:00-18:00,+49 381 242796420,,kita-reutershagen@drk-rostock.de,
54.1141234987209,12.1476874073346,9c8a7331-ac1e-4b30-a98c-06d585e57568,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Toitenwinkel,"0024",Albert-Schweitzer-Str.,"00170",25,,"18147",Kindergarten,Am Wäldchen,Diakonie Rostocker Stadtmission e.V.,kirchlich,,126,,Mo-Fr 06:00-17:00,+49 381 696749,,am-waeldchen@rostocker-stadtmission.de,
54.1141234987209,12.1476874073346,c483d1f9-e746-469b-8f59-b02d3d59db32,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Toitenwinkel,"0024",Albert-Schweitzer-Str.,"00170",25,,"18147",Kinderkrippe,Am Wäldchen,Diakonie Rostocker Stadtmission e.V.,kirchlich,,48,,Mo-Fr 06:00-17:00,+49 381 696749,,am-waeldchen@rostocker-stadtmission.de,
54.1141234987209,12.1476874073346,d0d4bc8b-5c33-4364-9cb3-1e06942c3401,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Toitenwinkel,"0024",Albert-Schweitzer-Str.,"00170",25,,"18147",Hort,Am Wäldchen,Diakonie Rostocker Stadtmission e.V.,kirchlich,,,,Mo-Fr 06:00-17:00,+49 381 696749,,am-waeldchen@rostocker-stadtmission.de,
54.0662359129066,12.1232130981254,ce698783-db44-4fa9-bdd9-8c07aa7a9272,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Südstadt,"0017",Lomonossowstr.,"06700",25,,"18059",Kindergarten,Haus Sonnenschein,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,126,,Mo-Fr 06:00-18:00,+49 381 242796400,,haus-sonnenschein@drk-rostock.de,
54.0662359129066,12.1232130981254,2fa9e883-724f-42a9-a928-fa771d6b95ab,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Südstadt,"0017",Lomonossowstr.,"06700",25,,"18059",Hort,Haus Sonnenschein,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,100,,Mo-Fr 06:00-18:00,+49 381 242796400,,haus-sonnenschein@drk-rostock.de,
54.0662359129066,12.1232130981254,5e047030-c9f6-494c-807a-f4d5206de520,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Südstadt,"0017",Lomonossowstr.,"06700",25,,"18059",Kinderkrippe,Haus Sonnenschein,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,60,,Mo-Fr 06:00-18:00,+49 381 242796400,,haus-sonnenschein@drk-rostock.de,
54.1208980282368,12.0520843999656,536c697d-babf-4ffa-b61c-5e59ac5c89a1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Evershagen,"0011",Maxim-Gorki-Str.,"06940",52,,"18106",Kinderkrippe,Ostseegörn - Kita,Institut Lernen und Leben e.V.,gewerblich-privat,,30,,Mo-Fr 06:00-18:00,+49 381 7620409,,kitadeostseegoern@ill-ev.de,
